"date","purpleair_pm2.5","PA_pm2_5a","PA_pm2_5b","avg_temp","max_temp","min_temp","RH","dewpoint","embassy_pm2.5"
2020-08-27 04:00:00,26.9158269915858,27.4406666666667,27.55,27.462962962963,27.7777777777778,26.6666666666667,68.2333333333333,20.7962962962963,18
2020-08-27 05:00:00,42.0953761300842,43.4296666666667,43.472,27.6111111111111,27.7777777777778,26.1111111111111,67.6333333333333,20.9444444444444,25
2020-08-27 06:00:00,44.8705784880719,45.9446666666667,46.2953333333333,27.7777777777778,27.7777777777778,27.7777777777778,67.1666666666667,21.1111111111111,27
2020-08-27 07:00:00,49.5782708120472,51.331,51.0693333333333,27.7962962962963,28.3333333333333,26.1111111111111,66.8666666666667,21,31
2020-08-27 08:00:00,53.2347806903041,54.9746666666667,55.061,27.9259259259259,28.3333333333333,27.7777777777778,66.4333333333333,21,37
2020-08-27 09:00:00,37.6978300538282,38.8196666666667,38.7976666666667,29.2777777777778,30,28.3333333333333,61.1,20.7962962962963,32
2020-08-27 10:00:00,19.542546220522,19.754,19.8003333333333,30.3333333333333,30.5555555555556,29.4444444444444,56.1,20.5,17
2020-08-27 11:00:00,17.2022884292802,17.3263333333333,17.336,30.3333333333333,31.1111111111111,30,56.4666666666667,20.6111111111111,15
2020-08-27 12:00:00,16.5249946085946,16.7906666666667,16.702,31.6296296296296,32.2222222222222,30.5555555555556,53.5666666666667,20.9259259259259,17
2020-08-27 13:00:00,14.0512311981447,13.7053333333333,14.1083333333333,32.5925925925926,33.3333333333333,30.5555555555556,50.6666666666667,20.9444444444444,16
2020-08-27 14:00:00,13.8359261253243,14.0283333333333,13.8416666666667,33.4074074074074,33.8888888888889,32.2222222222222,48.6666666666667,21,14
2020-08-27 15:00:00,13.8996467209987,13.998,13.9203333333333,33.2777777777778,33.8888888888889,32.7777777777778,49.4333333333333,21.1481481481481,15
2020-08-27 16:00:00,15.7267690069241,15.8603333333333,15.9043333333333,32.537037037037,33.3333333333333,31.1111111111111,50.9,20.9814814814815,12
2020-08-27 17:00:00,15.5300555820534,15.1337931034483,15.6410344827586,30.6704980842912,31.6666666666667,29.4444444444444,56.2758620689655,20.8429118773946,20
2020-08-27 18:00:00,22.5624103770846,22.5983333333333,22.9923333333333,28.6296296296296,29.4444444444444,27.2222222222222,63.1,20.7407407407407,18
2020-08-27 19:00:00,23.4982658868529,23.3416666666667,23.9206666666667,27.5555555555556,27.7777777777778,27.2222222222222,68.3,21.1111111111111,16
2020-08-27 20:00:00,27.1740778558657,27.2666666666667,27.8156666666667,27.1111111111111,27.7777777777778,25,70.3666666666667,21.0185185185185,15
2020-08-27 21:00:00,31.4927496690008,32.392,32.504,27.3888888888889,27.7777777777778,27.2222222222222,69.8,21.2222222222222,17
2020-08-27 22:00:00,26.7612299029684,26.9626666666667,27.4723333333333,27.3703703703704,27.7777777777778,26.6666666666667,68.8333333333333,21.0555555555556,21
2020-08-27 23:00:00,26.8408659896257,27.3546666666667,27.4816666666667,27.1111111111111,27.2222222222222,25,69.8333333333333,21,16
2020-08-28 00:00:00,35.5750525263832,35.9453333333333,36.551,27.5555555555556,27.7777777777778,25.5555555555556,68.4666666666667,20.962962962963,21
2020-08-28 01:00:00,30.3065664042018,30.274,31.1633333333333,27.27969348659,27.7777777777778,27.2222222222222,69.6896551724138,20.0427777777778,17
2020-08-28 02:00:00,41.667991022397,41.5933333333333,43.1046666666667,27.2222222222222,27.2222222222222,27.2222222222222,69.5,21.1111111111111,24
2020-08-28 03:00:00,26.4194350878255,26.591,27.1283333333333,27.2222222222222,27.2222222222222,27.2222222222222,68.5,20.6481481481481,20
2020-08-28 04:00:00,23.8805734833588,23.8626666666667,24.3243333333333,27.1851851851852,27.2222222222222,26.1111111111111,68.2666666666667,20.5185185185185,17
2020-08-28 05:00:00,38.7318611364612,39.3283333333333,39.9483333333333,27.1296296296296,27.7777777777778,25,67.4666666666667,20.462962962963,27
2020-08-28 06:00:00,34.5587103231776,35.1303333333333,35.704,27.1481481481482,27.7777777777778,25.5555555555556,67.7333333333333,20.4814814814815,18
2020-08-28 07:00:00,49.5065671173354,50.1383333333333,51.1533333333333,27.2592592592593,27.7777777777778,25.5555555555556,67.6333333333333,20.5555555555556,33
2020-08-28 08:00:00,42.061584484839,43.0072413793103,43.4558620689655,28.0842911877395,28.8888888888889,27.7777777777778,65.5172413793103,20.8812260536398,32
2020-08-28 09:00:00,27.9613546333278,28.4626666666667,28.6773333333333,29.2037037037037,29.4444444444444,28.3333333333333,61.2666666666667,20.8518518518519,25
2020-08-28 10:00:00,27.3917660777257,27.1326666666667,28.051,29.4814814814815,30,28.8888888888889,60.2,20.7777777777778,18
2020-08-28 11:00:00,24.6997964285586,24.701,25.1993333333333,30.7777777777778,32.2222222222222,30,55.9,20.8333333333333,22
2020-08-28 12:00:00,21.5719460229458,21.7916666666667,21.862,32.2222222222222,32.7777777777778,31.1111111111111,50.7333333333333,20.5555555555556,19
2020-08-28 13:00:00,20.9681608382906,21.502,21.2936666666667,32.2777777777778,33.3333333333333,30,49.4,20.1851851851852,20
2020-08-28 14:00:00,31.1662551262802,31.8023333333333,31.988,31.7407407407407,32.7777777777778,28.8888888888889,49.4666666666667,19.7407407407407,28
2020-08-28 15:00:00,21.2755656582447,21.043,21.5556666666667,31.3888888888889,32.2222222222222,30.5555555555556,51.8,20.1481481481481,15
2020-08-28 16:00:00,19.166002800276,18.868,19.376,30.4074074074074,31.1111111111111,27.7777777777778,55.0666666666667,20.1851851851852,17
2020-08-28 17:00:00,21.0585939557116,20.8403333333333,21.33,28.962962962963,29.4444444444444,28.3333333333333,60.3666666666667,20.3703703703704,20
2020-08-28 18:00:00,26.4313880374792,26.45,27.026,27.8888888888889,28.3333333333333,26.6666666666667,64.6,20.4259259259259,21
2020-08-28 19:00:00,33.9611325437592,34.209,35.035,27.3333333333333,27.7777777777778,26.6666666666667,66.9333333333333,20.5925925925926,25
2020-08-28 20:00:00,33.703007382888,33.584,34.725,27.1851851851852,27.2222222222222,26.1111111111111,68.2333333333333,20.5185185185185,22
2020-08-28 21:00:00,30.8527346000685,31.0546666666667,31.6623333333333,27.0740740740741,27.2222222222222,25.5555555555556,68.4333333333333,20.5740740740741,20
2020-08-28 22:00:00,41.793483387509,42.1073333333333,43.124,27.1481481481482,27.2222222222222,25,69,20.8518518518519,27
2020-08-28 23:00:00,46.6010969880617,46.9506896551724,48.3841379310345,27.2222222222222,27.2222222222222,27.2222222222222,69,20.9578544061303,29
2020-08-29 00:00:00,46.4147654715952,46.7893333333333,48.2043333333333,27.2222222222222,27.2222222222222,27.2222222222222,68.7,20.8703703703704,34
2020-08-29 01:00:00,24.5543379216949,24.0773333333333,25.0506666666667,27.2222222222222,27.2222222222222,27.2222222222222,67.1724137931034,17.6111111111111,25
2020-08-29 02:00:00,25.2531444780934,24.868,25.785,27.2222222222222,27.2222222222222,27.2222222222222,67.5666666666667,20.5555555555556,20
2020-08-29 03:00:00,31.1108755513996,31.2796666666667,32.1033333333333,27.0925925925926,27.2222222222222,25,67.7,20.4259259259259,23
2020-08-29 04:00:00,28.505706475526,28.519,29.289,27.1296296296296,27.2222222222222,25,67,20.462962962963,17
2020-08-29 05:00:00,27.3617570016248,27.336,28.036,26.9444444444444,27.2222222222222,25,67.5,20.2777777777778,20
2020-08-29 06:00:00,38.6480728938827,39.1873333333333,39.9226666666667,27.1296296296296,27.2222222222222,25.5555555555556,66.8333333333333,20.3703703703704,26
2020-08-29 07:00:00,38.2811732982457,38.3413333333333,39.5126666666667,27.1666666666667,27.7777777777778,25,66.8333333333333,20.4259259259259,23
2020-08-29 08:00:00,55.4842082125536,56.4303333333333,57.4723333333333,27.7592592592593,28.8888888888889,25.5555555555556,66.0666666666667,20.6851851851852,33
